state,date,state_new_cases_per_100000,state_new_deaths_per_100000
Maryland,2020-09-20,9.565232069409825,0.09697622824695774
Colorado,2020-09-20,8.889198681640659,0.06513841298245442
California,2020-09-20,8.826316525918454,0.2696611943586787
Ohio,2020-09-20,8.437442950655814,0.2444085868256158
District of Columbia,2020-09-20,7.382679317536354,0.08114398787110917
Hawaii,2020-09-20,7.321412103279782,0.21119457990230137
Michigan,2020-09-20,7.18723598590024,0.09834017196024576
Pennsylvania,2020-09-20,6.339159807168858,0.1460912965192636
Massachusetts,2020-09-20,5.6172360231574245,0.20703696776177968
New Mexico,2020-09-20,5.576903620644565,0.1770521344565406
Washington,2020-09-20,5.160311911832795,0.08718626050697284
New Jersey,2020-09-20,5.016096949886177,0.05769757490582049
Oregon,2020-09-20,4.990558885802964,0.05798535953189827
Connecticut,2020-09-20,4.802297444624671,0.04786342968064456
New York,2020-09-20,4.046164893641246,0.05797706902019112
New Hampshire,2020-09-20,2.643649858676052,0.02137920967696751
Maine,2020-09-20,2.28406370572712,0.032127817908494
Vermont,2020-09-20,0.7073298855658399,0.0
Guam,2020-09-20,,
Virgin Islands,2020-09-20,,
American Samoa,2020-09-20,,
Northern Mariana Islands,2020-09-20,,
North Dakota,2020-09-19,46.16111262411572,0.46968925516756854
South Dakota,2020-09-19,32.49814391857045,0.27543681672116843
Wisconsin,2020-09-19,29.386944471966274,0.08600570252210002
Oklahoma,2020-09-19,25.88611590079732,0.1595200096168502
Arkansas,2020-09-19,25.83328494521082,1.0050351297769446
Iowa,2020-09-19,25.342942101836258,0.21260113207726516
Utah,2020-09-19,25.33006654318664,0.03163450755352954
Missouri,2020-09-19,24.656522241584526,0.22623208343099724
Tennessee,2020-09-19,22.257869633870556,0.32067899456573923
South Carolina,2020-09-19,20.40527311768569,0.4158039325138809
Nebraska,2020-09-19,19.82254409444411,0.06893806355571129
Alabama,2020-09-19,19.05001175358351,0.254302947029494
Kansas,2020-09-19,18.78269351642275,0.33350392064598783
Idaho,2020-09-19,16.93869826155165,0.21149145369306263
Montana,2020-09-19,16.648702585415677,0.3097038985978603
Mississippi,2020-09-19,16.584129407707273,0.5929958848563384
Georgia,2020-09-19,16.45386295418735,0.42369034576345305
Texas,2020-09-19,15.088611899339574,0.3578515597168056
Kentucky,2020-09-19,14.99730776237232,0.16314557195167312
Illinois,2020-09-19,14.62309317577474,0.1625450903691053
Indiana,2020-09-19,13.231412766341526,0.14091709382627718
Florida,2020-09-19,13.187554065680485,0.4607657754412405
Minnesota,2020-09-19,13.06837653904821,0.14506755175694805
Louisiana,2020-09-19,12.915511618295195,0.42918657555894046
North Carolina,2020-09-19,12.823755106600588,0.25867664648744854
Wyoming,2020-09-19,11.967383082613715,0.2302085551037929
Virginia,2020-09-19,11.383022499658065,0.4495352903987409
Arizona,2020-09-19,10.802401568621764,0.30271990558373907
West Virginia,2020-09-19,10.766782292040457,0.3560685600875386
Alaska,2020-09-19,10.731749652174148,0.0189846468448873
Delaware,2020-09-19,10.679600608372253,0.11786953909908382
Nevada,2020-09-19,10.352650547457282,0.3720679463958513
Maryland,2020-09-19,9.955288332171053,0.0944939015853462
Puerto Rico,2020-09-19,9.87652234493935,0.3129740578933153
Rhode Island,2020-09-19,9.660318826461367,0.22982744026141688
California,2020-09-19,8.80465161136278,0.24953835656834325
Colorado,2020-09-19,8.678508397061293,0.0626803596623618
Ohio,2020-09-19,8.529064090484388,0.24560624878415926
District of Columbia,2020-09-19,8.317970546155982,0.061213885586977095
Hawaii,2020-09-19,7.6734030697836175,0.23161005595952386
Michigan,2020-09-19,7.18723598590024,0.09834017196024576
Pennsylvania,2020-09-19,6.247647781770367,0.12383794563311173
New Mexico,2020-09-19,5.801678702393973,0.1770521344565406
Massachusetts,2020-09-19,5.466268549114196,0.2048637315711382
Washington,2020-09-19,5.162169762132791,0.08718626050697284
Oregon,2020-09-19,4.918972022183337,0.06824614331737822
Connecticut,2020-09-19,4.802297444624671,0.04786342968064456
New Jersey,2020-09-19,4.765887038475527,0.059381356274667396
New York,2020-09-19,3.9460226835154613,0.05285994024524045
New Hampshire,2020-09-19,2.822792891486504,0.031700207452055276
Maine,2020-09-19,2.134631994524822,0.04258803769265483
Vermont,2020-09-19,0.7520369663690984,0.0
Guam,2020-09-19,,
Virgin Islands,2020-09-19,,
American Samoa,2020-09-19,,
Northern Mariana Islands,2020-09-19,,
North Dakota,2020-09-18,47.85173081148357,0.3762776666048308
South Dakota,2020-09-18,31.704704528838686,0.29130560451580356
Arkansas,2020-09-18,29.25086891242856,1.0428608164044029
Wisconsin,2020-09-18,27.101600944549023,0.09099403326838183
Missouri,2020-09-18,25.934423382407957,0.20990942228878967
Oklahoma,2020-09-18,25.089276679468,0.18488090144782796
Iowa,2020-09-18,24.62307656967598,0.21735376543219656
Utah,2020-09-18,23.04795316827502,0.02720567649603541
Tennessee,2020-09-18,22.447677329871006,0.36085618780474477
South Carolina,2020-09-18,20.433399873763967,0.4187542915430712
Nebraska,2020-09-18,18.77862484631477,0.06893806355571129
Kansas,2020-09-18,18.424460159848323,0.3826193281149644
Alabama,2020-09-18,18.00374846226506,0.2776259848101556
Georgia,2020-09-18,16.395399960549362,0.39384094738568226
Idaho,2020-09-18,16.36065962531239,0.21149145369306263
Mississippi,2020-09-18,15.57961915668016,0.5836204558467519
Texas,2020-09-18,14.742710790891666,0.36036010925430056
Montana,2020-09-18,14.60409204512828,0.20144873647398817
Illinois,2020-09-18,14.170148841385503,0.15924866651806596
Kentucky,2020-09-18,14.14375877550856,0.18216803233012607
Indiana,2020-09-18,13.188674390059115,0.1600447587358885
Minnesota,2020-09-18,12.961447139718766,0.13490925882065072
Florida,2020-09-18,12.930644515729957,0.4849449454384118
Louisiana,2020-09-18,12.915511618295195,0.42918657555894046
North Carolina,2020-09-18,12.776950620303904,0.25318723142796057
Wyoming,2020-09-18,11.943150603129105,0.2302085551037929
West Virginia,2020-09-18,11.929681166354346,0.2846333435225425
Delaware,2020-09-18,11.920332598888924,0.10339433254305598
Virginia,2020-09-18,11.844298069252385,0.39916949264970475
Alaska,2020-09-18,10.887694965542867,0.03932533989298083
Arizona,2020-09-18,10.794453602422651,0.3247511101356648
Nevada,2020-09-18,10.781072452076065,0.4000801478516949
Maryland,2020-09-18,10.255484369781943,0.09697622824695774
Rhode Island,2020-09-18,9.660318826461367,0.22982744026141688
Ohio,2020-09-18,8.884684144889036,0.2505679911838392
California,2020-09-18,8.87905049530368,0.23942637777922995
Colorado,2020-09-18,8.196905521560288,0.06022230634226918
Hawaii,2020-09-18,7.8747419026238115,0.24146580302163126
Puerto Rico,2020-09-18,7.851267216311707,0.33988982687214037
Michigan,2020-09-18,7.501664429919622,0.09173747475843883
District of Columbia,2020-09-18,7.301535329665245,0.061213885586977095
Pennsylvania,2020-09-18,6.49087300285936,0.10259965987510014
Massachusetts,2020-09-18,5.3731091577420305,0.1841455465536893
New Mexico,2020-09-18,5.36549096413716,0.15700849659353602
Oregon,2020-09-18,5.034942741247134,0.07492758392187679
Washington,2020-09-18,4.911890786004707,0.08718626050697284
Connecticut,2020-09-18,4.802297444624671,0.04786342968064456
New Jersey,2020-09-18,4.746691930870672,0.060952885552257835
New York,2020-09-18,3.845880473389677,0.048254524347784836
New Hampshire,2020-09-18,2.5382282385447983,0.04202120522714304
Maine,2020-09-18,2.241475668034465,0.04258803769265483
Vermont,2020-09-18,0.8669980312917632,0.0
Guam,2020-09-18,,
Virgin Islands,2020-09-18,,
American Samoa,2020-09-18,,
Northern Mariana Islands,2020-09-18,,
North Dakota,2020-09-17,42.852237339111696,0.41311603955914994
Arkansas,2020-09-17,30.36971290635654,1.0713959835093279
South Dakota,2020-09-17,29.988608477333134,0.2595680289265332
Missouri,2020-09-17,25.22781538156179,0.16094143886216686
South Carolina,2020-09-17,24.878607477743962,0.5141492334868897
Wisconsin,2020-09-17,24.241395301474068,0.10320684302652004
Oklahoma,2020-09-17,23.97694796376131,0.1955324760168386
Iowa,2020-09-17,21.48190276428998,0.19454112532852574
Utah,2020-09-17,20.964504500799563,0.03163450755352954
Tennessee,2020-09-17,20.896719502629985,0.3713436169222793
Nebraska,2020-09-17,18.867259499457827,0.12958282623254003
Alabama,2020-09-17,18.09724520143842,0.2923563244610997
Mississippi,2020-09-17,17.282264032171113,0.5929958848563384
Kansas,2020-09-17,16.49625108620613,0.3877712939333885
Texas,2020-09-17,16.031338751916472,0.4459643622213137
Georgia,2020-09-17,15.997566418476207,0.3666532787995599
Idaho,2020-09-17,15.245056458527154,0.2200423210930517
Kentucky,2020-09-17,14.700109793165431,0.18552493710279422
Illinois,2020-09-17,14.271082200253039,0.18279455116834678
Indiana,2020-09-17,13.668958101148887,0.14510127052525468
Montana,2020-09-17,13.232546208480613,0.2692258814558907
Florida,2020-09-17,13.229808925869719,0.5097344634160942
North Carolina,2020-09-17,12.754992960065952,0.26137320125351277
Delaware,2020-09-17,12.584124213815343,0.08891912598702814
Louisiana,2020-09-17,12.22881309740089,0.4658820277692299
Virginia,2020-09-17,11.631212001852617,0.35561305683410455
Minnesota,2020-09-17,11.38798102858597,0.14774078674018418
West Virginia,2020-09-17,11.217544046179269,0.30844508237754126
Wyoming,2020-09-17,11.20059819606499,0.2302085551037929
Alaska,2020-09-17,10.616485724901619,0.03932533989298083
Maryland,2020-09-17,10.499083359508088,0.08754338693283387
Nevada,2020-09-17,9.64641351545878,0.36251084236973996
Rhode Island,2020-09-17,9.53925745875165,0.21658635316816652
Hawaii,2020-09-17,9.524171571660784,0.1309406395394269
Arizona,2020-09-17,9.278623066448064,0.27092804078728927
Ohio,2020-09-17,9.16459485405719,0.2762321760097702
California,2020-09-17,8.694860801659981,0.2625575292593266
Michigan,2020-09-17,8.397730472898179,0.08713559489051279
District of Columbia,2020-09-17,7.687325166736659,0.061213885586977095
Colorado,2020-09-17,7.449481737014983,0.06777204153969651
Pennsylvania,2020-09-17,6.780869301775739,0.0959626955757215
Puerto Rico,2020-09-17,6.196886346287642,0.33988982687214037
Massachusetts,2020-09-17,5.344132675200145,0.19457708026876847
New Mexico,2020-09-17,5.24952420221549,0.13648762925760274
Washington,2020-09-17,5.177297971718476,0.08718626050697284
Connecticut,2020-09-17,5.170090114802256,0.04002614294931094
Oregon,2020-09-17,4.792979142212793,0.08184764740510744
New Jersey,2020-09-17,4.725813041896971,0.0689227840314665
New York,2020-09-17,3.911686749435542,0.0373038687693904
New Hampshire,2020-09-17,2.1902631706989824,0.04202120522714304
Maine,2020-09-17,2.1562995926491553,0.04258803769265483
Vermont,2020-09-17,1.0043126366160573,0.0
Guam,2020-09-17,,
Northern Mariana Islands,2020-09-17,,
American Samoa,2020-09-17,,
Virgin Islands,2020-09-17,,
North Dakota,2020-09-16,41.781293211082556,0.3762776666048308
South Dakota,2020-09-16,27.850856064427276,0.3071743923104388
Arkansas,2020-09-16,27.55402188249152,1.0853317627931283
Missouri,2020-09-16,24.131911912473974,0.14690395027986836
Wisconsin,2020-09-16,23.044539945176524,0.09099403326838183
Oklahoma,2020-09-16,23.02413925767148,0.2208933678478164
Iowa,2020-09-16,22.889632764020664,0.1992937586834572
South Carolina,2020-09-16,22.22328435147273,0.5338182936814915
Tennessee,2020-09-16,22.11651090618773,0.46425337628747965
Alabama,2020-09-16,19.494376999720327,0.3128151295318555
Nebraska,2020-09-16,18.52671583211871,0.18141595672555602
Utah,2020-09-16,18.411283396154193,0.04523734580154724
Mississippi,2020-09-16,16.402313052271367,0.6361898256505041
Kansas,2020-09-16,16.1723641684212,0.3877712939333885
Georgia,2020-09-16,15.964960228528517,0.39517181228150644
Kentucky,2020-09-16,15.3043526522457,0.22066054039005442
Idaho,2020-09-16,14.601461172221308,0.17899815757310422
Texas,2020-09-16,14.586901991840595,0.4056533647924027
Illinois,2020-09-16,14.15555039290233,0.18609097501938612
Delaware,2020-09-16,13.678036252120874,0.14785389553657005
Indiana,2020-09-16,13.500395554132934,0.1600447587358885
North Carolina,2020-09-16,12.950300569550889,0.2628177841639043
Montana,2020-09-16,12.950141437722685,0.25510564291799437
Florida,2020-09-16,12.704627963562226,0.5560270102456298
Louisiana,2020-09-16,12.185894439844995,0.4783284384604391
Virginia,2020-09-16,11.857681987535345,0.31358285731392976
West Virginia,2020-09-16,10.980534180366723,0.3006924232154486
Alaska,2020-09-16,10.67343966543628,0.03932533989298083
Wyoming,2020-09-16,10.236491690855873,0.19732161866039388
Maryland,2020-09-16,10.196404995235588,0.0921770633678421
Minnesota,2020-09-16,10.04370026334929,0.16288911831185568
Hawaii,2020-09-16,9.624137006147874,0.12038091054431178
Nevada,2020-09-16,9.368927943390307,0.3859092694681505
Ohio,2020-09-16,9.230551809059834,0.28230603308524055
Rhode Island,2020-09-16,9.214850824967016,0.16173042092470077
California,2020-09-16,8.678605795756484,0.2556813836827296
Michigan,2020-09-16,8.38912695836249,0.08143326548895224
District of Columbia,2020-09-16,7.240321444078268,0.04128378330284502
Colorado,2020-09-16,6.960329126316552,0.0626803596623618
Arizona,2020-09-16,6.705015835974057,0.23899673798734627
Puerto Rico,2020-09-16,6.541157809970289,0.3129740578933153
Pennsylvania,2020-09-16,6.493059296981508,0.09814898969786977
Washington,2020-09-16,5.313849968768209,0.07962215571413045
Massachusetts,2020-09-16,5.290236417672235,0.2048637315711382
New Mexico,2020-09-16,5.270045069551424,0.12932918716367253
Connecticut,2020-09-16,5.178207304631137,0.052061976143859
Oregon,2020-09-16,4.700870711022206,0.09210843119058738
New Jersey,2020-09-16,4.486828339611967,0.0737496239554943
New York,2020-09-16,3.8100605719650225,0.016835353669587712
New Hampshire,2020-09-16,3.0225779198471314,0.05234220300223081
Maine,2020-09-16,2.4334954169294174,0.04258803769265483
Vermont,2020-09-16,1.0490197174193157,0.0
Guam,2020-09-16,,
Virgin Islands,2020-09-16,,
American Samoa,2020-09-16,,
Northern Mariana Islands,2020-09-16,,
North Dakota,2020-09-15,41.198457524698156,0.30128526451925264
Arkansas,2020-09-15,25.956716133153055,1.1045764103755196
South Dakota,2020-09-15,25.762976984590274,0.1779571202684092
Missouri,2020-09-15,24.381322174726908,0.15392269457101762
Oklahoma,2020-09-15,22.683542480381448,0.2102417932788057
Wisconsin,2020-09-15,21.690638176073627,0.09581035260961944
Iowa,2020-09-15,21.282609005606524,0.22178955656346588
South Carolina,2020-09-15,21.24828903762632,0.5226069293705684
Tennessee,2020-09-15,19.99790251417649,0.4874438885614645
Alabama,2020-09-15,19.155374599697904,0.32140782766157294
Nebraska,2020-09-15,18.519459193849688,0.27627058552777534
Utah,2020-09-15,16.454372758892855,0.05409500791653552
Georgia,2020-09-15,15.812861383291468,0.4440335663139083
Louisiana,2020-09-15,15.125822482423736,0.49056025586386887
Texas,2020-09-15,15.094116771935742,0.3986851716326947
Mississippi,2020-09-15,15.038857804877232,0.7128674414789069
Kentucky,2020-09-15,14.965305270206217,0.24617301666233252
Idaho,2020-09-15,14.918983381674236,0.15220543971980519
Kansas,2020-09-15,14.60719695278395,0.35823335657442357
Indiana,2020-09-15,13.767286253574856,0.17080407024754485
Illinois,2020-09-15,13.47609464817739,0.17824234680262585
Florida,2020-09-15,12.578520680819699,0.5848542148636166
North Carolina,2020-09-15,12.375260265687688,0.27793775195933595
Delaware,2020-09-15,12.24499080307412,0.13337868898054223
Virginia,2020-09-15,11.919788064479961,0.25664250321536897
Montana,2020-09-15,11.605894728914954,0.28240477075792736
Alaska,2020-09-15,10.92566425923264,0.03932533989298083
West Virginia,2020-09-15,10.473842527987099,0.2453162863433586
Hawaii,2020-09-15,9.584010035966436,0.12038091054431178
Minnesota,2020-09-15,9.529369852574655,0.1655623532950918
Maryland,2020-09-15,9.470738167824479,0.09929306646446184
